Date,Close
2017-12-01,58.330002
2017-12-04,58.259998
2017-12-05,58.049999
2017-12-06,57.919998
2017-12-07,58.080002
2017-12-08,58.419998
2017-12-11,58.470001
2017-12-12,58.52
2017-12-13,58.599998
2017-12-14,58.310001
2017-12-15,58.27
2017-12-18,59.029999
2017-12-19,58.68
2017-12-20,58.48
2017-12-21,58.75
2017-12-22,58.810001
2017-12-26,58.779999
2017-12-27,58.98
2017-12-28,59.119999
2017-12-29,59.150002
2018-01-02,59.540001
2018-01-03,59.75
2018-01-04,60.450001
2018-01-05,60.860001
2018-01-08,60.689999
2018-01-09,60.790001
2018-01-10,60.560001
2018-01-11,60.990002
2018-01-12,61.77
2018-01-16,61.790001
2018-01-17,62.049999
2018-01-18,62.130001
2018-01-19,62.439999
2018-01-22,62.84
2018-01-23,62.98
2018-01-24,63.200001
2018-01-25,62.939999
2018-01-26,63.490002
2018-01-29,62.860001
2018-01-30,62.439999
2018-01-31,62.48
2018-02-01,62.580002
2018-02-02,61.029999
2018-02-05,58.459999
2018-02-06,59.810001
2018-02-07,59.049999
2018-02-08,57.619999
2018-02-09,57.849998
2018-02-12,58.610001
2018-02-13,58.470001
2018-02-14,59.669998
2018-02-15,60.080002
2018-02-16,60.139999
2018-02-20,59.549999
2018-02-21,59.25
2018-02-22,59.5
2018-02-23,59.93
2018-02-26,60.290001
2018-02-27,59.290001
2018-02-28,58.639999
2018-03-01,58
2018-03-02,58.060001
2018-03-05,58.459999
2018-03-06,58.91
2018-03-07,59.060001
2018-03-08,59.139999
2018-03-09,59.470001
2018-03-12,59.549999
2018-03-13,59.040001
2018-03-14,59.16
2018-03-15,59.169998
2018-03-16,59.169998
2018-03-19,58.869999
2018-03-20,58.77
2018-03-21,58.869999
2018-03-22,57.549999
2018-03-23,57.200001
2018-03-26,58.07
2018-03-27,57.380001
2018-03-28,57.75
2018-03-29,58.150002
2018-04-02,57.380001
2018-04-03,57.790001
2018-04-04,57.900002
2018-04-05,58.439999
2018-04-06,58.25
2018-04-09,58.700001
2018-04-10,59.439999
2018-04-11,59.130001
2018-04-12,59.529999
2018-04-13,59.580002
2018-04-16,59.68
2018-04-17,60.09
2018-04-18,60.279999
2018-04-19,60.110001
2018-04-20,59.849998
2018-04-23,59.860001
2018-04-24,59.540001
2018-04-25,59.299999
2018-04-26,59.630001
2018-04-27,59.689999
2018-04-30,59.400002
2018-05-01,59.07
2018-05-02,59.110001
2018-05-03,59.349998
2018-05-04,60
2018-05-07,59.5
2018-05-08,59.450001
2018-05-09,59.830002
2018-05-10,60.139999
2018-05-11,60.25
2018-05-14,60.220001
2018-05-15,59.830002
2018-05-16,59.919998
2018-05-17,60.119999
2018-05-18,59.849998
2018-05-21,60.27
2018-05-22,60.279999
2018-05-23,59.43
2018-05-24,59.290001
2018-05-25,58.779999
2018-05-29,57.119999
2018-05-30,58.150002
2018-05-31,57.959999
2018-06-01,58.450001
2018-06-04,58.580002
2018-06-05,58.470001
2018-06-06,59.029999
2018-06-07,58.650002
2018-06-08,58.720001
2018-06-11,59.299999
2018-06-12,58.939999
2018-06-13,59.080002
2018-06-14,59.029999
2018-06-15,58.59
2018-06-18,58.09
2018-06-19,57.610001
2018-06-20,57.619999
2018-06-21,57.130001
2018-06-22,56.779999
2018-06-25,55.959999
2018-06-26,55.91
2018-06-27,55.43
2018-06-28,55.540001
2018-06-29,56.130001
2018-07-02,55.68
2018-07-03,55.939999
2018-07-05,56.689999
2018-07-06,56.98
2018-07-09,57.360001
2018-07-10,57.52
2018-07-11,56.450001
2018-07-12,56.990002
2018-07-13,57.080002
2018-07-16,57.130001
2018-07-17,57.080002
2018-07-18,57.130001
2018-07-19,56.970001
2018-07-20,57.299999
2018-07-23,57.189999
2018-07-24,57.52
2018-07-25,57.959999
2018-07-26,57.59
2018-07-27,57.709999
2018-07-30,57.880001
2018-07-31,58.040001
2018-08-01,57.639999
2018-08-02,57.139999
2018-08-03,57.259998
2018-08-06,56.950001
2018-08-07,57.360001
2018-08-08,57.32
2018-08-09,57.130001
2018-08-10,55.849998
2018-08-13,55.68
2018-08-14,55.540001
2018-08-15,54.599998
2018-08-16,55.02
2018-08-17,55.330002
2018-08-20,55.740002
2018-08-21,56.349998
2018-08-22,56.540001
2018-08-23,56.16
2018-08-24,56.650002
2018-08-27,57.360001
2018-08-28,57.279999
2018-08-29,57.57
2018-08-30,57.009998
2018-08-31,56.400002
2018-09-04,55.939999
2018-09-05,55.59
2018-09-06,55.34
2018-09-07,54.919998
2018-09-10,55.419998
2018-09-11,55.43
2018-09-12,55.68
2018-09-13,56.080002
2018-09-14,55.950001
2018-09-17,56.07
2018-09-18,56.369999
2018-09-19,56.5
2018-09-20,57.43
2018-09-21,57.380001
2018-09-24,57.150002
2018-09-25,57.43
2018-09-26,57.139999
2018-09-27,56.900002
2018-09-28,56.220001
2018-10-01,56.259998
2018-10-02,55.900002
2018-10-03,56.080002
2018-10-04,55.369999
2018-10-05,54.939999
2018-10-08,54.389999
2018-10-09,54.34
2018-10-10,53.23
2018-10-11,52.580002
2018-10-12,52.759998
2018-10-15,52.720001
2018-10-16,53.709999
2018-10-17,53.18
2018-10-18,52.310001
2018-10-19,52.669998
2018-10-22,52.290001
2018-10-23,51.880001
2018-10-24,50.41
2018-10-25,51.099998
2018-10-26,50.849998
2018-10-29,50.900002
2018-10-30,51.360001
2018-10-31,51.779999
2018-11-01,52.619999
2018-11-02,52.669998
2018-11-05,52.66
2018-11-06,52.77
2018-11-07,53.48
2018-11-08,52.830002
2018-11-09,52.59
2018-11-12,51.48
2018-11-13,51.849998
2018-11-14,51.970001
2018-11-15,51.869999
2018-11-16,51.849998
2018-11-19,51.389999
2018-11-20,50.439999
2018-11-21,51.18
2018-11-23,50.75
2018-11-26,51.57
2018-11-27,51.279999
2018-11-28,52.009998
2018-11-29,51.759998
2018-11-30,51.43
2018-12-03,52.040001
2018-12-04,50.779999
2018-12-06,50.150002
2018-12-07,49.66
2018-12-10,49.23
2018-12-11,49.41
2018-12-12,50.32
2018-12-13,50.200001
2018-12-14,49.450001
2018-12-17,48.98
2018-12-18,49.009998
2018-12-19,48.669998
2018-12-20,48.450001
2018-12-21,47.869999
2018-12-24,46.990002
2018-12-26,48.16
2018-12-27,47.939999
2018-12-28,48.400002
2018-12-31,48.619999
2019-01-02,48.349998
2019-01-03,47.990002
2019-01-04,49.43
2019-01-07,49.650002
2019-01-08,50.049999
2019-01-09,50.68
2019-01-10,50.740002
2019-01-11,50.529999
2019-01-14,50.279999
2019-01-15,50.34
2019-01-16,50.43
2019-01-17,50.639999
2019-01-18,51.240002
2019-01-22,50.57
2019-01-23,50.959999
2019-01-24,50.889999
2019-01-25,51.439999
2019-01-28,51.200001
2019-01-29,51.459999
2019-01-30,51.93
2019-01-31,51.869999
2019-02-01,51.93
2019-02-04,52.07
2019-02-05,52.529999
2019-02-06,52.34
2019-02-07,51.560001
2019-02-08,51.369999
2019-02-11,51.279999
2019-02-12,51.849998
2019-02-13,51.830002
2019-02-14,51.830002
2019-02-15,52.630001
2019-02-19,52.919998
2019-02-20,53.18
2019-02-21,52.939999
2019-02-22,53.130001
2019-02-25,53.240002
2019-02-26,53.639999
2019-02-27,53.419998
2019-02-28,53.509998
2019-03-01,53.889999
2019-03-04,53.669998
2019-03-05,53.740002
2019-03-06,53.630001
2019-03-07,52.779999
2019-03-08,52.810001
2019-03-11,53.25
2019-03-12,53.23
2019-03-13,53.860001
2019-03-14,54.07
2019-03-15,54.66
2019-03-18,54.889999
2019-03-19,55.07
2019-03-20,55.130001
2019-03-21,54.900002
2019-03-22,53.619999
2019-03-25,53.32
2019-03-26,53.5
2019-03-27,53.630001
2019-03-28,53.360001
2019-03-29,53.610001
2019-04-01,54.310001
2019-04-02,54.540001
2019-04-03,55.040001
2019-04-04,54.889999
2019-04-05,55.040001
2019-04-08,55.099998
2019-04-09,54.779999
2019-04-10,55.009998
2019-04-11,55.029999
2019-04-12,55.389999
2019-04-15,55.490002
2019-04-16,55.529999
2019-04-17,55.720001
2019-04-18,55.57
2019-04-22,55.619999
2019-04-23,55.560001
2019-04-24,55.209999
2019-04-25,55.119999
2019-04-26,55.240002
2019-04-29,55.470001
2019-04-30,55.709999
2019-05-01,55.259998
2019-05-02,55.07
2019-05-03,55.630001
2019-05-06,55.110001
2019-05-07,54.09
2019-05-08,54.360001
2019-05-09,54.029999
2019-05-10,54.450001
2019-05-13,53.150002
2019-05-14,53.66
2019-05-15,53.900002
2019-05-16,54.360001
2019-05-17,54.009998
2019-05-20,53.639999
2019-05-21,54.029999
2019-05-22,53.84
2019-05-23,53.200001
2019-05-24,53.82
2019-05-28,53.220001
2019-05-29,52.75
2019-05-30,53.029999
2019-05-31,52.549999
2019-06-03,52.919998
2019-06-04,53.59
2019-06-05,53.57
2019-06-06,53.849998
2019-06-07,54.560001
2019-06-10,54.639999
2019-06-11,54.990002
2019-06-12,54.630001
2019-06-13,54.689999
2019-06-14,54.240002
2019-06-17,53.220001
2019-06-18,54.040001
2019-06-19,54.259998
2019-06-20,54.759998
2019-06-21,54.720001
2019-06-24,54.84
2019-06-25,54.43
2019-06-26,54.52
2019-06-27,54.529999
2019-06-28,54.900002
2019-07-01,55.099998
2019-07-02,55.209999
2019-07-03,55.639999
2019-07-05,55.080002
2019-07-08,54.82
2019-07-09,54.59
2019-07-10,54.759998
2019-07-11,54.73
2019-07-12,54.75
2019-07-15,54.830002
2019-07-16,54.650002
2019-07-17,54.52
2019-07-18,54.759998
2019-07-19,54.450001
2019-07-22,54.57
2019-07-23,54.900002
2019-07-24,54.880001
2019-07-25,54.360001
2019-07-26,54.57
2019-07-29,54.650002
2019-07-30,53.790001
2019-07-31,53.470001
2019-08-01,53.259998
2019-08-02,52.77
2019-08-05,51.650002
2019-08-06,51.93
2019-08-07,52.130001
2019-08-08,52.599998
2019-08-09,52.349998
2019-08-12,51.970001
2019-08-13,52.389999
2019-08-14,50.900002
2019-08-15,50.889999
2019-08-16,51.549999
2019-08-19,51.93
2019-08-20,51.669998
2019-08-21,52.279999
2019-08-22,52.18
2019-08-23,51.560001
2019-08-26,51.900002
2019-08-27,51.93
2019-08-28,51.84
2019-08-29,52.349998
2019-08-30,52.59
2019-09-03,52.380001
2019-09-04,53.25
2019-09-05,53.509998
2019-09-06,53.66
2019-09-09,53.68
2019-09-10,53.740002
2019-09-11,54.029999
2019-09-12,54.380001
2019-09-13,54.549999
2019-09-16,54.040001
2019-09-17,54.27
2019-09-18,54.240002
2019-09-19,54.41
2019-09-20,54.220001
2019-09-23,54.080002
2019-09-24,53.459999
2019-09-25,53.150002
2019-09-26,53.419998
2019-09-27,53.419998
2019-09-30,53.610001
2019-10-01,53.02
2019-10-02,51.700001
2019-10-03,52.080002
2019-10-04,52.5
2019-10-07,52.5
2019-10-08,51.900002
2019-10-09,52.349998
2019-10-10,52.84
2019-10-11,53.98
2019-10-14,53.779999
2019-10-15,54.470001
2019-10-16,54.540001
2019-10-17,54.799999
2019-10-18,54.860001
2019-10-21,55.110001
2019-10-22,54.880001
2019-10-23,55.200001
2019-10-24,55.34
2019-10-25,55.330002
2019-10-28,55.610001
2019-10-29,55.540001
2019-10-30,55.84
2019-10-31,55.669998
2019-11-01,56.09
2019-11-04,56.369999
2019-11-05,56.25
2019-11-06,56.220001
2019-11-07,56.34
2019-11-08,56.279999
2019-11-11,56.27
2019-11-12,56.23
2019-11-13,56.130001
2019-11-14,56.09
2019-11-15,56.439999
2019-11-18,56.529999
2019-11-19,56.439999
2019-11-20,56.080002
2019-11-21,56.009998
2019-11-22,56.099998
2019-11-25,56.560001
2019-11-26,56.630001
2019-11-27,56.73
2019-11-29,56.389999
2019-12-02,56.060001
2019-12-03,55.799999
2019-12-04,56.299999
2019-12-05,56.310001
2019-12-06,56.759998
2019-12-09,56.509998
2019-12-10,56.560001
2019-12-11,56.860001
2019-12-12,57.299999
2019-12-13,57.889999
2019-12-16,58.639999
2019-12-17,58.220001
2019-12-18,58.110001
2019-12-19,58.18
2019-12-20,58.240002
2019-12-23,58.119999
2019-12-24,58.09
2019-12-26,58.380001
2019-12-27,58.650002
2019-12-30,58.189999
2019-12-31,58.599998
2020-01-02,59.09
2020-01-03,58.349998
2020-01-06,58.57
2020-01-07,58.279999
2020-01-08,58.43
2020-01-09,58.490002
2020-01-10,58.209999
2020-01-13,58.5
2020-01-14,58.540001
2020-01-15,58.560001
2020-01-16,58.84
2020-01-17,59.07
2020-01-21,58.639999
2020-01-22,58.700001
2020-01-23,58.459999
2020-01-24,58.25
2020-01-27,57.049999
2020-01-28,57.639999
2020-01-29,57.709999
2020-01-30,57.68
2020-01-31,56.790001
2020-02-03,56.810001
2020-02-04,57.759998
2020-02-05,58.330002
2020-02-06,58.43
2020-02-07,57.869999
2020-02-10,58.049999
2020-02-11,58.48
2020-02-12,58.84
2020-02-13,58.450001
2020-02-14,58.459999
2020-02-18,58.209999
2020-02-19,58.59
2020-02-20,58.240002
2020-02-21,58.049999
2020-02-24,55.549999
2020-02-25,54.290001
2020-02-26,54.34
2020-02-27,52.650002
2020-02-28,52.27
2020-03-02,53.139999
2020-03-03,52.689999
2020-03-04,54.509998
2020-03-05,52.669998
2020-03-06,51.950001
2020-03-09,47.470001
2020-03-10,49.150002
2020-03-11,46.330002
2020-03-12,41.080002
2020-03-13,43.639999
2020-03-16,38.5
2020-03-17,40.110001
2020-03-18,37.150002
2020-03-19,38.060001
2020-03-20,37.540001
2020-03-23,37.099998
2020-03-24,40.459999
2020-03-25,41.990002
2020-03-26,44.049999
2020-03-27,42.59
2020-03-30,43.299999
2020-03-31,43.279999
2020-04-01,41.380001
2020-04-02,42.169998
2020-04-03,41.290001
2020-04-06,43.330002
2020-04-07,43.59
2020-04-08,44.25
2020-04-09,45.360001
2020-04-13,44.740002
2020-04-14,45.5
2020-04-15,43.639999
2020-04-16,43.77
2020-04-17,45.25
2020-04-20,44.599998
2020-04-21,43.689999
2020-04-22,44.389999
2020-04-23,44.119999
2020-04-24,44.740002
2020-04-27,45.330002
2020-04-28,45.549999
2020-04-29,46.93
2020-04-30,46.07
2020-05-01,45.110001
2020-05-04,45.09
2020-05-05,44.93
2020-05-06,44.639999
2020-05-07,45.419998
2020-05-08,46.189999
2020-05-11,45.939999
2020-05-12,45.360001
2020-05-13,44.790001
2020-05-14,44.389999
2020-05-15,44.470001
2020-05-18,46.48
2020-05-19,45.790001
2020-05-20,46.860001
2020-05-21,46.439999
2020-05-22,46.380001
2020-05-26,47.630001
2020-05-27,48.209999
2020-05-28,48.709999
2020-05-29,48.759998
2020-06-01,49.860001
2020-06-02,50.41
2020-06-03,51.810001
2020-06-04,51.799999
2020-06-05,52.73
2020-06-08,53.369999
2020-06-09,52.419998
2020-06-10,52.189999
2020-06-11,49.130001
2020-06-12,50.060001
2020-06-15,50.540001
2020-06-16,51.09
2020-06-17,51.25
2020-06-18,50.880001
2020-06-19,50.610001
2020-06-22,50.98
2020-06-23,51.290001
2020-06-24,49.849998
2020-06-25,50.630001
2020-06-26,49.779999
2020-06-29,50.349998
2020-06-30,50.330002
2020-07-01,50.709999
2020-07-02,51.189999
2020-07-06,52.099998
2020-07-07,51.299999
2020-07-08,51.959999
2020-07-09,51.209999
2020-07-10,51.700001
2020-07-13,51.400002
2020-07-14,52.259998
2020-07-15,52.880001
2020-07-16,52.709999
2020-07-17,53.029999
2020-07-20,53.459999
2020-07-21,53.59
2020-07-22,53.919998
2020-07-23,53.41
2020-07-24,53.02
2020-07-27,53.619999
2020-07-28,53.349998
2020-07-29,54.049999
2020-07-30,53.299999
2020-07-31,52.169998
2020-08-03,53.200001
2020-08-04,53.380001
2020-08-05,53.720001
2020-08-06,53.779999
2020-08-07,53.509998
2020-08-10,53.599998
2020-08-11,53.810001
2020-08-12,54.98
2020-08-13,54.720001
2020-08-14,54.16
2020-08-17,54.639999
2020-08-18,54.580002
2020-08-19,54.330002
2020-08-20,54.220001
2020-08-21,53.799999
2020-08-24,54.599998
2020-08-25,54.650002
2020-08-26,55.139999
2020-08-27,54.490002
2020-08-28,54.919998
2020-08-31,54.419998
2020-09-01,54.360001
2020-09-02,55.18
2020-09-03,53.759998
2020-09-04,53.990002
2020-09-08,53.189999
2020-09-09,54.459999
2020-09-10,53.709999
2020-09-11,54.189999
2020-09-14,54.369999
2020-09-15,54.759998
2020-09-16,54.709999
2020-09-17,54.82
2020-09-18,54.380001
2020-09-21,52.389999
2020-09-22,52.27
2020-09-23,51.509998
2020-09-24,51.540001
2020-09-25,51.689999
2020-09-28,52.650002
2020-09-29,52.599998
2020-09-30,52.43
2020-10-01,52.84
2020-10-02,52.82
2020-10-05,53.77
2020-10-06,53.029999
2020-10-07,53.48
2020-10-08,53.98
2020-10-09,54.5
2020-10-12,54.869999
2020-10-13,54
2020-10-14,53.849998
2020-10-15,53.02
2020-10-16,53.41
2020-10-19,53.16
2020-10-20,53.580002
2020-10-21,53
2020-10-22,53.02
2020-10-23,53.509998
2020-10-26,52.240002
2020-10-27,51.57
2020-10-28,49.580002
2020-10-29,49.75
2020-10-30,49.59
2020-11-02,50.299999
2020-11-03,51.790001
2020-11-04,52.509998
2020-11-05,53.790001
2020-11-06,53.970001
2020-11-09,55.549999
2020-11-10,56.360001
2020-11-11,56.849998
2020-11-12,56.080002
2020-11-13,56.959999
2020-11-16,57.560001
2020-11-17,57.549999
2020-11-18,57.23
2020-11-19,57.630001
2020-11-20,57.599998
2020-11-23,57.540001
2020-11-24,58.43
2020-11-25,58.439999
2020-11-27,58.709999
2020-11-30,57.720001
2020-12-01,59.18
2020-12-02,59.130001
2020-12-03,59.310001
2020-12-04,59.84
2020-12-07,59.490002
2020-12-08,59.700001
2020-12-09,59.669998
2020-12-10,59.610001
2020-12-11,59.209999
2020-12-14,59.279999
2020-12-15,60.09
2020-12-16,60.380001
2020-12-17,60.880001
2020-12-18,60.560001
2020-12-21,59.360001
2020-12-22,59.25
2020-12-23,60.040001
2020-12-24,60.189999
2020-12-28,60.599998
2020-12-29,61.040001
2020-12-30,60.959999
2020-12-31,60.240002
2021-01-04,61.02
2021-01-05,61.57
2021-01-06,62.299999
2021-01-07,62.490002
2021-01-08,62.779999
2021-01-11,61.790001
2021-01-12,62.080002
2021-01-13,61.889999
2021-01-14,62.330002
2021-01-15,61.25
2021-01-19,61.799999
2021-01-20,62.189999
2021-01-21,62.419998
2021-01-22,61.970001
2021-01-25,61.57
2021-01-26,61.82
2021-01-27,60.349998
2021-01-28,60.869999
2021-01-29,59.700001
2021-02-01,60.48
2021-02-02,61.119999
2021-02-03,61.18
2021-02-04,61.23
2021-02-05,61.630001
2021-02-08,61.799999
2021-02-09,62.16
2021-02-10,61.880001
2021-02-11,62.369999
2021-02-12,62.75
2021-02-16,63.349998
2021-02-17,62.689999
2021-02-18,62.509998
2021-02-19,62.639999
2021-02-22,62.450001
2021-02-23,62.48
2021-02-24,62.990002
2021-02-25,61.939999
2021-02-26,61.240002
2021-03-01,62.310001
2021-03-02,62.52
2021-03-03,62.099998
2021-03-04,61.369999
2021-03-05,61.799999
2021-03-08,61.720001
2021-03-09,62.68
2021-03-10,63.099998
2021-03-11,63.68
2021-03-12,63.639999
2021-03-15,63.549999
2021-03-16,63.630001
2021-03-17,63.959999
2021-03-18,63.169998
2021-03-19,63.209999
2021-03-22,63.16
2021-03-23,62.240002
2021-03-24,62.130001
2021-03-25,62.450001
2021-03-26,63.279999
2021-03-29,63.040001
2021-03-30,63.099998
2021-03-31,63
2021-04-01,64.010002
2021-04-05,65.110001
2021-04-06,64.519997
2021-04-07,64.660004
2021-04-08,65.110001
2021-04-09,65.190002
2021-04-12,64.889999
2021-04-13,65.290001
2021-04-14,65.32
2021-04-15,65.889999
2021-04-16,66.669998
2021-04-19,66.709999
2021-04-20,65.540001
2021-04-21,66.139999
2021-04-22,65.910004
2021-04-23,66.559998
2021-04-26,66.760002
2021-04-27,66.779999
2021-04-28,66.989998
2021-04-29,67.010002
2021-04-30,66.010002
2021-05-03,66.860001
2021-05-04,65.739998
2021-05-05,66.690002
2021-05-06,67.190002
2021-05-07,68.209999
2021-05-10,67.690002
2021-05-11,66.910004
2021-05-12,66.160004
2021-05-13,66.699997
2021-05-14,67.93
2021-05-17,67.900002
2021-05-18,67.959999
2021-05-19,67.220001
2021-05-20,68.260002
2021-05-21,68.300003
2021-05-24,68.739998
2021-05-25,68.769997
2021-05-26,68.57
2021-05-27,68.779999
2021-05-28,68.949997
2021-06-01,69.480003
2021-06-02,69.580002
2021-06-03,69.089996
2021-06-04,69.660004
2021-06-07,69.980003
2021-06-08,69.970001
2021-06-09,69.849998
2021-06-10,69.940002
2021-06-11,70.169998
2021-06-14,70.349998
2021-06-15,70.360001
2021-06-16,69.669998
2021-06-17,69.029999
2021-06-18,67.68
2021-06-21,67.940002
2021-06-22,67.959999
2021-06-23,67.540001
2021-06-24,68.190002
2021-06-25,68.330002
2021-06-28,67.800003
2021-06-29,67.839996
2021-06-30,67.260002
2021-07-01,67.660004
2021-07-02,67.849998
2021-07-06,67.419998
2021-07-07,67.839996
2021-07-08,66.970001
2021-07-09,68.029999
2021-07-12,68.360001
2021-07-13,67.93
2021-07-14,68.040001
2021-07-15,67.309998
2021-07-16,66.860001
2021-07-19,65.5
2021-07-20,65.889999
2021-07-21,67.150002
2021-07-22,67.260002
2021-07-23,67.839996
2021-07-26,68.099998
2021-07-27,67.949997
2021-07-28,68.300003
2021-07-29,68.830002
2021-07-30,68.510002
2021-08-02,68.830002
2021-08-03,69.330002
2021-08-04,69.269997
2021-08-05,69.629997
2021-08-06,69.25
2021-08-09,69.199997
2021-08-10,69.389999
2021-08-11,69.870003
2021-08-12,69.849998
2021-08-13,70.379997
2021-08-16,70
2021-08-17,69.440002
2021-08-18,69.25
2021-08-19,68.440002
2021-08-20,68.830002
2021-08-23,69.43
2021-08-24,69.480003
2021-08-25,69.57
2021-08-26,69.160004
2021-08-27,69.940002
2021-08-30,69.940002
2021-08-31,69.75
2021-09-01,70.239998
2021-09-02,70.599998
2021-09-03,70.349998
2021-09-07,70.080002
2021-09-08,69.349998
2021-09-09,69.139999
2021-09-10,68.940002
2021-09-13,69.339996
2021-09-14,69.160004
2021-09-15,69.169998
2021-09-16,69.139999
2021-09-17,68.040001
2021-09-20,66.330002
2021-09-21,67.019997
2021-09-22,67.660004
2021-09-23,68.57
2021-09-24,67.760002
